"OBJECTID","Oceans","Regions","SubRegions","Sampling.Method","Microplastics.Measurement.Density","Unit","Density.Class.Range","Concentration.Class","Latitude","Longitude","Date","x","y"
9061,"Atlantic Ocean","","","Grab sample",0.013,"pieces/m3","0.005-1","Medium",21.9925,-28.5041,"29/11/2014",-3173061.898,2510624.794
8993,"Atlantic Ocean","","","Grab sample",0.014,"pieces/m3","0.005-1","Medium",21.6291,-23.7028,"25/11/2014",-2638583.626,2467052.084
13827,"Atlantic Ocean","","","Manta net",0.192579,"pieces/m3","0.005-1","Medium",22.2563,-26.3147,"14/12/2020",-2929335.331,2542329.023
9077,"Atlantic Ocean","","","Grab sample",0.036,"pieces/m3","0.005-1","Medium",22.7833,-32.4867,"29/11/2014",-3616402.902,2605833.389
9114,"Atlantic Ocean","","","Grab sample",0.01,"pieces/m3","0.005-1","Medium",22.89,-38.7475,"01/12/2014",-4313351.97,2618721.408
9495,"Atlantic Ocean","","","Grab sample",0.007,"pieces/m3","0.005-1","Medium",23.0055,-29.5747,"29/11/2014",-3292240.544,2632683.783
9120,"Atlantic Ocean","","","Grab sample",0.001,"pieces/m3","0.0005-0.005","Low",23.0333,-36.6333,"02/12/2014",-4078000.302,2636046.206
9069,"Atlantic Ocean","","","Grab sample",0.003,"pieces/m3","0.0005-0.005","Low",23.08,-31,"29/11/2014",-3450904.215,2641696.156
9097,"Atlantic Ocean","","","Grab sample",0.004,"pieces/m3","0.0005-0.005","Low",23.5167,-35.6167,"30/11/2014",-3964832.908,2694625.517
9067,"Atlantic Ocean","","","Grab sample",0.008,"pieces/m3","0.005-1","Medium",23.0758,-30.0531,"29/11/2014",-3345495.789,2641187.943
9126,"Atlantic Ocean","","","Grab sample",0.014,"pieces/m3","0.005-1","Medium",21.8567,-40.355,"02/12/2014",-4492298.051,2494329.028
9079,"Atlantic Ocean","","","Grab sample",0.007,"pieces/m3","0.005-1","Medium",21.8869,-29.5553,"29/11/2014",-3290080.946,2497951.633
13631,"Atlantic Ocean","","","Manta net",0.712725,"pieces/m3","0.005-1","Medium",22.0817,-40.826,"09/05/2019",-4544729.531,2521333.161
9500,"Atlantic Ocean","","","Grab sample",0.007,"pieces/m3","0.005-1","Medium",22.2,-35.78,"01/12/2014",-3983011.381,2535554.62
9047,"Atlantic Ocean","","","Grab sample",0.025,"pieces/m3","0.005-1","Medium",22.4948,-29.7342,"28/11/2014",-3309996.003,2571036.504
9073,"Atlantic Ocean","","","Grab sample",0.008,"pieces/m3","0.005-1","Medium",22.5915,-31.7097,"29/11/2014",-3529907.657,2582691.658
9092,"Atlantic Ocean","","","Grab sample",0.008,"pieces/m3","0.005-1","Medium",22.6762,-31.305,"30/11/2014",-3484856.659,2592907.19
9065,"Atlantic Ocean","","","Grab sample",0.006,"pieces/m3","0.005-1","Medium",21.4817,-32.7038,"29/11/2014",-3640570.363,2449409.728
9108,"Atlantic Ocean","","","Grab sample",0,"pieces/m3","0-0.0005","Very Low",21.5256,-36.0567,"01/12/2014",-4013813.484,2454662.26
9096,"Atlantic Ocean","","","Grab sample",0.008,"pieces/m3","0.005-1","Medium",21.55,-29.8333,"30/11/2014",-3321027.765,2457582.349
13582,"Atlantic Ocean","","","Manta net",0.063747,"pieces/m3","0.005-1","Medium",21.505,-31.2643,"02/05/2019",-3480329.63,2452197.321
9144,"Atlantic Ocean","","","Grab sample",0.054,"pieces/m3","0.005-1","Medium",21.3517,-32.5617,"02/12/2014",-3624751.863,2433864.804
9133,"Atlantic Ocean","","","Grab sample",0.005,"pieces/m3","0.005-1","Medium",21.5053,-36.7888,"02/12/2014",-4095310.483,2452233.216
9104,"Atlantic Ocean","","","Grab sample",0.002,"pieces/m3","0.0005-0.005","Low",21.7028,-32.5263,"30/11/2014",-3620811.153,2475880.005
15192,"Pacific Ocean","Gulf of Thailand","","Metal spoon",23360,"pieces/m3","500-30000","Medium",12.6078,101.8711,"11/04/2019",11340240.203,1414956.853
15189,"Pacific Ocean","Gulf of Thailand","","Metal spoon",53280,"pieces/m3",">40000","Very High",12.6433,101.6356,"11/04/2019",11314018.34,1419012.895
15188,"Pacific Ocean","Gulf of Thailand","","Metal spoon",33840,"pieces/m3","30000-40000","High",12.6431,101.6239,"11/04/2019",11312719.576,1418981.293
15187,"Pacific Ocean","Gulf of Thailand","","Metal spoon",20000,"pieces/m3","500-30000","Medium",12.6531,101.6075,"11/04/2019",11310895.161,1420122.174
15196,"Pacific Ocean","Gulf of Thailand","","Metal spoon",72480,"pieces/m3",">40000","Very High",12.4789,102.0658,"12/04/2019",11361916.557,1400258.164
15195,"Pacific Ocean","Gulf of Thailand","","Metal spoon",80000,"pieces/m3",">40000","Very High",12.5536,101.9292,"12/04/2019",11346702.967,1408778.673
15194,"Pacific Ocean","Gulf of Thailand","","Metal spoon",99920,"pieces/m3",">40000","Very High",12.555,101.9169,"12/04/2019",11345342.309,1408937.083
15193,"Pacific Ocean","Gulf of Thailand","","Metal spoon",20000,"pieces/m3","500-30000","Medium",12.5728,101.8928,"12/04/2019",11342652.162,1410964.674
15190,"Pacific Ocean","Gulf of Thailand","","Metal spoon",3760,"pieces/m3","500-30000","Medium",12.6033,101.8769,"11/04/2019",11340889.53,1414449.816
15191,"Pacific Ocean","Gulf of Thailand","","Metal spoon",21920,"pieces/m3","500-30000","Medium",12.6058,101.8736,"11/04/2019",11340518.502,1414734.988
15202,"Pacific Ocean","Gulf of Thailand","","Metal spoon",2e+05,"pieces/m3",">40000","Very High",11.8989,102.7831,"14/04/2019",11441757.456,1334203.478
15201,"Pacific Ocean","Gulf of Thailand","","Metal spoon",6640,"pieces/m3","500-30000","Medium",11.9736,102.7694,"14/04/2019",11440242.175,1342705.317
15199,"Pacific Ocean","Gulf of Thailand","","Metal spoon",16000,"pieces/m3","500-30000","Medium",12.0383,102.7556,"14/04/2019",11438696.17,1350071.261
15200,"Pacific Ocean","Gulf of Thailand","","Metal spoon",18400,"pieces/m3","500-30000","Medium",11.9967,102.7694,"14/04/2019",11440242.175,1345329.094
15198,"Pacific Ocean","Gulf of Thailand","","Metal spoon",15280,"pieces/m3","500-30000","Medium",12.1203,102.6639,"14/04/2019",11428491.846,1359399.884
15197,"Pacific Ocean","Gulf of Thailand","","Metal spoon",80000,"pieces/m3",">40000","Very High",12.1694,102.4064,"14/04/2019",11399827.077,1364998.318
15180,"Pacific Ocean","Gulf of Thailand","","Metal spoon",15280,"pieces/m3","500-30000","Medium",12.675,101.07,"11/04/2019",11251060.934,1422625.878
15174,"Pacific Ocean","Gulf of Thailand","","Metal spoon",1680,"pieces/m3","500-30000","Medium",12.7422,100.8411,"28/05/2019",11225581.128,1430296.926
15173,"Pacific Ocean","Gulf of Thailand","","Metal spoon",6560,"pieces/m3","500-30000","Medium",12.7714,100.8989,"28/05/2019",11232012.945,1433625.955
15172,"Pacific Ocean","Gulf of Thailand","","Metal spoon",7680,"pieces/m3","500-30000","Medium",12.8986,100.8667,"28/05/2019",11228426.008,1448151.176
15170,"Pacific Ocean","Gulf of Thailand","","Metal spoon",5520,"pieces/m3","500-30000","Medium",12.9358,100.8822,"28/05/2019",11230157.583,1452402.289
15171,"Pacific Ocean","Gulf of Thailand","","Metal spoon",5840,"pieces/m3","500-30000","Medium",12.8986,100.8667,"28/05/2019",11228426.008,1448151.176
15186,"Pacific Ocean","Gulf of Thailand","","Metal spoon",89120,"pieces/m3",">40000","Very High",12.6322,101.4897,"11/04/2019",11297784.174,1417745.314
15175,"Pacific Ocean","Gulf of Thailand","","Metal spoon",8e+05,"pieces/m3",">40000","Very High",12.6636,101.0383,"11/04/2019",11247535.78,1421326.421
15176,"Pacific Ocean","Gulf of Thailand","","Metal spoon",4e+05,"pieces/m3",">40000","Very High",12.6639,101.0403,"11/04/2019",11247752.297,1421358.139
15177,"Pacific Ocean","Gulf of Thailand","","Metal spoon",40000,"pieces/m3",">40000","Very High",12.665,101.0425,"11/04/2019",11247999.648,1421484.899
15178,"Pacific Ocean","Gulf of Thailand","","Metal spoon",35680,"pieces/m3","30000-40000","High",12.6742,101.0644,"11/04/2019",11250442.443,1422530.832
15179,"Pacific Ocean","Gulf of Thailand","","Metal spoon",68480,"pieces/m3",">40000","Very High",12.6747,101.0669,"11/04/2019",11250720.742,1422594.158
15208,"Pacific Ocean","Gulf of Thailand","","Metal spoon",11308,"pieces/m3","500-30000","Medium",12.3608,99.9986,"22/09/2019",11131794.457,1386801.307
15184,"Pacific Ocean","Gulf of Thailand","","Metal spoon",69040,"pieces/m3",">40000","Very High",12.6178,101.4256,"11/04/2019",11290641.247,1416097.576
15183,"Pacific Ocean","Gulf of Thailand","","Metal spoon",33680,"pieces/m3","30000-40000","High",12.61,101.3875,"11/04/2019",11286404.873,1415210.318
15182,"Pacific Ocean","Gulf of Thailand","","Metal spoon",28160,"pieces/m3","500-30000","Medium",12.6189,101.37,"11/04/2019",11284456.782,1416224.313
15181,"Pacific Ocean","Gulf of Thailand","","Metal spoon",22560,"pieces/m3","500-30000","Medium",12.6289,101.3483,"11/04/2019",11282044.822,1417365.085
15185,"Pacific Ocean","Gulf of Thailand","","Metal spoon",83040,"pieces/m3",">40000","Very High",12.6311,101.4508,"11/04/2019",11293455.07,1417618.571
15079,"Indian Ocean","Bay of Bengal","","Trowel",960,"pieces/m3","500-30000","Medium",21.3297,92.0292,"03/01/2020",10244640.009,2431238.12
15076,"Indian Ocean","Bay of Bengal","","Trowel",1200,"pieces/m3","500-30000","Medium",21.3297,92.0292,"03/01/2020",10244640.009,2431238.12
15072,"Indian Ocean","Bay of Bengal","","Trowel",800,"pieces/m3","500-30000","Medium",21.3297,92.0292,"03/01/2020",10244640.009,2431238.12
15041,"Indian Ocean","Bay of Bengal","","Trowel",1900,"pieces/m3","500-30000","Medium",21.3297,92.0292,"23/03/2019",10244640.009,2431238.12
15077,"Indian Ocean","Bay of Bengal","","Trowel",640,"pieces/m3","500-30000","Medium",21.3297,92.0292,"03/01/2020",10244640.009,2431238.12
15080,"Indian Ocean","Bay of Bengal","","Trowel",720,"pieces/m3","500-30000","Medium",21.3297,92.0292,"03/01/2020",10244640.009,2431238.12
15040,"Indian Ocean","Bay of Bengal","","Trowel",1700,"pieces/m3","500-30000","Medium",21.3297,92.0292,"23/03/2019",10244640.009,2431238.12
15073,"Indian Ocean","Bay of Bengal","","Trowel",880,"pieces/m3","500-30000","Medium",21.3297,92.0292,"03/01/2020",10244640.009,2431238.12
15035,"Indian Ocean","Bay of Bengal","","Trowel",1840,"pieces/m3","500-30000","Medium",21.3297,92.0292,"23/03/2019",10244640.009,2431238.12
15078,"Indian Ocean","Bay of Bengal","","Trowel",880,"pieces/m3","500-30000","Medium",21.3297,92.0292,"03/01/2020",10244640.009,2431238.12
15075,"Indian Ocean","Bay of Bengal","","Trowel",800,"pieces/m3","500-30000","Medium",21.3297,92.0292,"03/01/2020",10244640.009,2431238.12
15053,"Indian Ocean","Bay of Bengal","","Trowel",2800,"pieces/m3","500-30000","Medium",21.3297,92.0292,"06/09/2019",10244640.009,2431238.12
15205,"Pacific Ocean","Gulf of Thailand","","Metal spoon",348,"pieces/m3","100-500","Low",12.2669,99.9742,"22/09/2019",11129073.363,1376103.516
15204,"Pacific Ocean","Gulf of Thailand","","Metal spoon",992,"pieces/m3","500-30000","Medium",12.2497,99.9797,"22/09/2019",11129691.743,1374141.641
15206,"Pacific Ocean","Gulf of Thailand","","Metal spoon",372,"pieces/m3","100-500","Low",12.3397,99.9986,"22/09/2019",11131794.457,1384395.569
15074,"Indian Ocean","Bay of Bengal","","Trowel",720,"pieces/m3","500-30000","Medium",21.3297,92.0292,"03/01/2020",10244640.009,2431238.12
15207,"Pacific Ocean","Gulf of Thailand","","Metal spoon",428,"pieces/m3","100-500","Low",12.3453,99.9975,"22/09/2019",11131670.781,1385028.693
15081,"Indian Ocean","Bay of Bengal","","Trowel",1360,"pieces/m3","500-30000","Medium",21.3297,92.0292,"03/01/2020",10244640.009,2431238.12
9376,"Pacific Ocean","Gulf of Thailand","","Grab sample",0.004,"pieces/m3","0.0005-0.005","Low",10.0888,99.8253,"14/02/2015",11112501.564,1128929.016
15213,"Pacific Ocean","Gulf of Thailand","","Metal spoon",22964,"pieces/m3","500-30000","Medium",11.4917,99.6311,"22/09/2019",11090884.544,1287910.565
15209,"Pacific Ocean","Gulf of Thailand","","Metal spoon",188,"pieces/m3","100-500","Low",11.5658,99.6611,"22/09/2019",11094224.128,1296336.688
15210,"Pacific Ocean","Gulf of Thailand","","Metal spoon",292,"pieces/m3","100-500","Low",11.5289,99.6428,"22/09/2019",11092183.308,1292139.141
15211,"Pacific Ocean","Gulf of Thailand","","Metal spoon",160,"pieces/m3","100-500","Low",11.5089,99.6342,"22/09/2019",11091224.736,1289866.987
15212,"Pacific Ocean","Gulf of Thailand","","Metal spoon",560,"pieces/m3","500-30000","Medium",11.4953,99.6306,"22/09/2019",11090822.761,1288320.766
15203,"Pacific Ocean","Gulf of Thailand","","Metal spoon",352000,"pieces/m3",">40000","Very High",11.8936,102.7875,"14/04/2019",11442252.16,1333603.037
21877,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.05,"pieces/m3","0.005-1","Medium",9.0765,78.3651,"03/12/2021",8723563.028,1014644.07
21977,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",11.7,"pieces kg-1 d.w.","2-20","Low",9.0765,78.3651,"03/08/2021",8723563.028,1014644.07
15217,"Pacific Ocean","Gulf of Thailand","","Metal spoon",648,"pieces/m3","500-30000","Medium",9.7261,99.1508,"22/09/2019",11037420.241,1087943.369
15214,"Pacific Ocean","Gulf of Thailand","","Metal spoon",212,"pieces/m3","100-500","Low",9.7983,99.1386,"22/09/2019",11036059.694,1096101.212
15215,"Pacific Ocean","Gulf of Thailand","","Metal spoon",560,"pieces/m3","500-30000","Medium",9.7708,99.1422,"22/09/2019",11036461.669,1092994.738
15218,"Pacific Ocean","Gulf of Thailand","","Metal spoon",7548,"pieces/m3","500-30000","Medium",9.6894,99.16,"22/09/2019",11038440.707,1083802.319
15216,"Pacific Ocean","Gulf of Thailand","","Metal spoon",1012,"pieces/m3","500-30000","Medium",9.7436,99.1458,"22/09/2019",11036863.644,1089919.921
21867,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.0366,"pieces/m3","0.005-1","Medium",9.0765,78.3651,"03/02/2021",8723563.028,1014644.07
21868,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.0233,"pieces/m3","0.005-1","Medium",9.0765,78.3651,"03/03/2021",8723563.028,1014644.07
21970,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",18,"pieces kg-1 d.w.","2-20","Low",9.0765,78.3651,"03/01/2021",8723563.028,1014644.07
21874,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.13,"pieces/m3","0.005-1","Medium",9.0765,78.3651,"03/09/2021",8723563.028,1014644.07
21979,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",56,"pieces kg-1 d.w.","20-150","Medium",9.0765,78.3651,"03/10/2021",8723563.028,1014644.07
21978,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",63,"pieces kg-1 d.w.","20-150","Medium",9.0765,78.3651,"03/09/2021",8723563.028,1014644.07
21975,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",55.7,"pieces kg-1 d.w.","20-150","Medium",9.0765,78.3651,"03/06/2021",8723563.028,1014644.07
21973,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",15,"pieces kg-1 d.w.","2-20","Low",9.0765,78.3651,"03/04/2021",8723563.028,1014644.07
21980,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",132,"pieces kg-1 d.w.","20-150","Medium",9.0765,78.3651,"03/11/2021",8723563.028,1014644.07
21869,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.0233,"pieces/m3","0.005-1","Medium",9.0765,78.3651,"03/04/2021",8723563.028,1014644.07
21870,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.0433,"pieces/m3","0.005-1","Medium",9.0765,78.3651,"03/05/2021",8723563.028,1014644.07
21871,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.0267,"pieces/m3","0.005-1","Medium",9.0765,78.3651,"03/06/2021",8723563.028,1014644.07
21866,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.05,"pieces/m3","0.005-1","Medium",9.0765,78.3651,"03/01/2021",8723563.028,1014644.07
21873,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.0133,"pieces/m3","0.005-1","Medium",9.0765,78.3651,"03/08/2021",8723563.028,1014644.07
21976,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",3,"pieces kg-1 d.w.","2-20","Low",9.0765,78.3651,"03/07/2021",8723563.028,1014644.07
21972,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",13.3,"pieces kg-1 d.w.","2-20","Low",9.0765,78.3651,"03/03/2021",8723563.028,1014644.07
21974,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",7.33,"pieces kg-1 d.w.","2-20","Low",9.0765,78.3651,"03/05/2021",8723563.028,1014644.07
21981,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",39,"pieces kg-1 d.w.","20-150","Medium",9.0765,78.3651,"03/12/2021",8723563.028,1014644.07
21875,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.07,"pieces/m3","0.005-1","Medium",9.0765,78.3651,"03/10/2021",8723563.028,1014644.07
21872,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.0433,"pieces/m3","0.005-1","Medium",9.0765,78.3651,"03/07/2021",8723563.028,1014644.07
21876,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.14,"pieces/m3","0.005-1","Medium",9.0765,78.3651,"03/11/2021",8723563.028,1014644.07
21985,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",16,"pieces kg-1 d.w.","2-20","Low",8.8579,78.1671,"04/04/2021",8701523.661,990010.99
21889,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.19,"pieces/m3","0.005-1","Medium",8.8579,78.1671,"04/12/2021",8701523.661,990010.99
21993,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",68,"pieces kg-1 d.w.","20-150","Medium",8.8579,78.1671,"04/12/2021",8701523.661,990010.99
21880,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.0707,"pieces/m3","0.005-1","Medium",8.8579,78.1671,"04/03/2021",8701523.661,990010.99
21879,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.0633,"pieces/m3","0.005-1","Medium",8.8579,78.1671,"04/02/2021",8701523.661,990010.99
21983,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",30.3,"pieces kg-1 d.w.","20-150","Medium",8.8579,78.1671,"04/02/2021",8701523.661,990010.99
21971,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",4.67,"pieces kg-1 d.w.","2-20","Low",9.0765,78.3651,"03/02/2021",8723563.028,1014644.07
21878,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.0955,"pieces/m3","0.005-1","Medium",8.8579,78.1671,"04/01/2021",8701523.661,990010.99
21881,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.0567,"pieces/m3","0.005-1","Medium",8.8579,78.1671,"04/04/2021",8701523.661,990010.99
21984,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",31.3,"pieces kg-1 d.w.","20-150","Medium",8.8579,78.1671,"04/03/2021",8701523.661,990010.99
21887,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.192,"pieces/m3","0.005-1","Medium",8.8579,78.1671,"04/10/2021",8701523.661,990010.99
21991,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",120,"pieces kg-1 d.w.","20-150","Medium",8.8579,78.1671,"04/10/2021",8701523.661,990010.99
21888,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.27,"pieces/m3","0.005-1","Medium",8.8579,78.1671,"04/11/2021",8701523.661,990010.99
21987,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",18.7,"pieces kg-1 d.w.","2-20","Low",8.8579,78.1671,"04/06/2021",8701523.661,990010.99
21886,"Indian Ocean","Laccadive Sea","Gulf of Mannar","plankton net",0.219,"pieces/m3","0.005-1","Medium",8.8579,78.1671,"04/09/2021",8701523.661,990010.99
21992,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",94,"pieces kg-1 d.w.","20-150","Medium",8.8579,78.1671,"04/11/2021",8701523.661,990010.99
21989,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",29.3,"pieces kg-1 d.w.","20-150","Medium",8.8579,78.1671,"04/08/2021",8701523.661,990010.99
21982,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",56,"pieces kg-1 d.w.","20-150","Medium",8.8579,78.1671,"04/01/2021",8701523.661,990010.99
21990,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",45,"pieces kg-1 d.w.","20-150","Medium",8.8579,78.1671,"04/09/2021",8701523.661,990010.99
21988,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",17.3,"pieces kg-1 d.w.","2-20","Low",8.8579,78.1671,"04/07/2021",8701523.661,990010.99
21986,"Indian Ocean","Laccadive Sea","Gulf of Mannar","shovel",14.8,"pieces kg-1 d.w.","2-20","Low",8.8579,78.1671,"04/05/2021",8701523.661,990010.99
15224,"Pacific Ocean","Gulf of Thailand","","Metal spoon",188,"pieces/m3","100-500","Low",7.7214,100.3833,"22/09/2019",11174621.514,862154.69
13494,"Pacific Ocean","South China Sea","","Manta net",0.028456,"pieces/m3","0.005-1","Medium",8.7612,115.085,"20/02/2018",12811203.598,979111.691
15219,"Pacific Ocean","Gulf of Thailand","","Metal spoon",132,"pieces/m3","100-500","Low",8.7658,99.9358,"22/09/2019",11124806.042,979637.244
15221,"Pacific Ocean","Gulf of Thailand","","Metal spoon",240,"pieces/m3","100-500","Low",8.8092,99.93,"22/09/2019",11124156.715,984518.46
15223,"Pacific Ocean","Gulf of Thailand","","Metal spoon",80,"pieces/m3","0-100","Very Low",8.8561,99.9219,"22/09/2019",11123259.925,989806.958
15222,"Pacific Ocean","Gulf of Thailand","","Metal spoon",1092,"pieces/m3","500-30000","Medium",8.8203,99.9278,"22/09/2019",11123909.363,985770.114
